stimulus_b,label_b,is_match_b,shouldpress_b,stimulus_2b,label_2b,is_match_2b,shouldpress_2b,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,b1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,key_resp_p.stopped,b1.stopped,key_resp_p.keys,b_feedback.started,text_15.started,text_15.stopped,b_feedback.stopped,key_resp_p.rt,key_resp_p.duration,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_instructions_2.started,text_10.started,key_resp_7.started,self_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_starting_3.started,text_12.started,key_resp_9.started,self_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_2.stopped,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,practice2.stopped,key_resp_6_p.keys,key_resp_6_p.rt,key_resp_6_p.duration,feedback_2_p.started,text_16.started,text_16.stopped,feedback_2_p.stopped,key_resp_6_p.stopped,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,text_7.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
triangle.png,you,0,Z,,,,,,,,,10,0,40,3,,,,,,,,,205.43767909996677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.42156519996934,205.43767909996677,205.9212352000177,205.9212352000177,205.9212352000177,205.9212352000177,205.93790939997416,206.22120859997813,206.22120859997813,206.22120859997813,,206.62217869993765,m,206.6225966999773,206.6381142999744,207.63859280000906,207.62250679999124,0.6977906000101939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,you,1,M,,,,,,,,,10,1,41,0,,,,,,,,,207.63859280000906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.622854599962,207.63859280000906,208.12221359997056,208.12221359997056,208.12221359997056,208.12221359997056,208.13895059993956,208.42251649999525,208.42251649999525,208.42251649999525,,208.6897860999452,m,208.69020519999322,208.70607509999536,209.70642950001638,209.69014590000734,0.5569913000799716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,stranger,0,Z,,,,,,,,,10,2,42,2,,,,,,,,,209.70642950001638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.69049519998953,209.70642950001638,210.19019430002663,210.19019430002663,210.19019430002663,210.19019430002663,210.20683049992658,210.49026959994808,210.49026959994808,210.49026959994808,,210.9577227999689,z,210.95814270002302,210.9738996999804,211.97447859996464,211.95793929998763,0.7607695999322459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,stranger,1,M,,,,,,,,,10,3,43,1,,,,,,,,,211.97447859996464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.95828469994012,211.97447859996464,212.45826660003513,212.45826660003513,212.45826660003513,212.45826660003513,212.47474620002322,212.75825549999718,212.75825549999718,212.75825549999718,,213.30891419993713,m,213.30933259997983,213.32506830000784,214.3255503999535,214.3091108999215,0.8445495999185368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,stranger,0,Z,,,,,,,,,11,0,44,2,,,,,,,,,214.3255503999535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.30945649999194,214.3255503999535,214.80928759998642,214.80928759998642,214.80928759998642,214.80928759998642,214.82572630001232,215.10915199993178,215.10915199993178,215.10915199993178,,215.6601732999552,z,215.66059650003444,215.6762427999638,216.67672719992697,216.66045620001387,0.8390332000562921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,stranger,1,M,,,,,,,,,11,1,45,1,,,,,,,,,216.67672719992697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.66080339998007,216.67672719992697,217.16025660000741,217.16025660000741,217.16025660000741,217.16025660000741,217.17685249994975,217.4604538999265,217.4604538999265,217.4604538999265,218.26079309999477,218.2447022999404,None,218.24488869996276,218.26079309999477,219.26115849998314,219.24505329993553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,you,1,M,,,,,,,,,11,2,46,0,,,,,,,,,219.26115849998314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.24542019993532,219.26115849998314,219.76190289994702,219.76190289994702,219.76190289994702,219.76190289994702,219.76190289994702,220.0616189999273,220.0616189999273,220.0616189999273,,220.42940999998245,m,220.4298333999468,220.44533349992707,221.44571450003423,221.42972160002682,0.6585566999856383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,you,0,Z,,,,,,,,,11,3,47,3,,,,,,,,,221.44571450003423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.43007260002196,221.44571450003423,221.9297064000275,221.9297064000275,221.9297064000275,221.9297064000275,221.94627930002753,222.22940599999856,222.22940599999856,222.22940599999856,,222.84730709996074,z,222.84772489999887,222.86313359998167,223.86367689992767,223.84745739994105,0.9051792999962345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,stranger,0,Z,,,,,,,,,12,0,48,2,,,,,,,,,223.86367689992767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.84780560003128,223.86367689992767,224.34760490001645,224.34760490001645,224.34760490001645,224.34760490001645,224.3641520999372,224.64737160003278,224.64737160003278,224.64737160003278,,225.14829849998932,z,225.1487167000305,225.16450219997205,226.16485719999764,226.1487609000178,0.7993171999696642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
triangle.png,stranger,1,M,,,,,,,,,12,1,49,1,,,,,,,,,226.16485719999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.14910229993984,226.16485719999764,226.64888649992645,226.64888649992645,226.64888649992645,226.64888649992645,226.66540749999695,226.94866140000522,226.94866140000522,226.94866140000522,,227.43308879993856,z,227.4335075999843,227.44917589996476,228.44957729999442,228.43316719995346,0.7791532999835908,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
square.png,you,1,M,,,,,,,,,12,2,50,0,,,,,,,,,228.44957729999442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.4335152999265,228.44957729999442,228.9333256999962,228.9333256999962,228.9333256999962,228.9333256999962,228.9496031999588,229.23325699998531,229.23325699998531,229.23325699998531,,229.53388160001487,m,229.53430119995028,229.5498915000353,230.55049279995728,230.53433689998928,0.5859814999857917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B_5,001,2024-11-28_11h35.19.028,untitled,2024.1.5,None,2024-11-28 11h35.31.908811 +0530,
